t,id,state,state_time,face_mode,need_move,plant,bond,solid,slot_dist,slot_locked,mag,heading_deg,want_deg,travel_deg,unit_err_deg,travel_err_deg,reason
4.0,13,turning,0.3,travel,1,0,1,0,0.098,1,1.142,100.1,355.0,355.0,100.1,105.2,travel_path:turning
4.0,15,turning,0.367,unit,0,1,1,1,0.075,1,0.718,357.1,0.0,222.0,2.9,135.1,plant_dress_turn
4.0,18,turning,0.6,travel,1,0,1,0,0.357,1,1.445,345.1,306.8,306.8,14.9,38.3,travel_path:turning
4.0,19,turning,0.633,travel,1,0,1,0,0.502,1,1.287,85.4,2.4,2.4,85.4,83.0,travel_path:turning
4.0,20,turning,0.1,travel,1,0,0,0,0.256,0,1.57,111.0,147.7,147.7,111.0,36.7,travel_path:turning
4.0,22,turning,0.967,travel,1,0,1,0,0.434,0,1.662,185.5,310.2,310.2,174.5,124.7,travel_path:turning
4.0,25,turning,0.133,travel,1,0,1,0,0.066,1,1.715,331.9,299.2,299.2,28.1,32.6,travel_path:turning
4.0,27,turning,0.267,travel,1,0,1,0,0.443,1,1.543,13.9,68.7,68.7,13.9,54.8,travel_path:turning
4.0,30,turning,0.3,travel,1,0,1,0,0.189,1,4.31,324.9,94.0,94.0,35.1,129.1,travel_path:turning
4.0,33,turning,0.7,unit,0,1,1,1,0.507,1,0.388,245.4,0.0,198.8,114.6,46.6,plant_dress_turn
4.0,34,turning,0.267,travel,1,0,1,0,0.381,1,1.814,268.9,62.6,62.6,91.1,153.7,travel_path:turning
4.0,35,turning,0.3,travel,1,0,1,0,0.307,1,1.494,230.8,181.1,181.1,129.2,49.6,travel_path:turning
4.0,36,adjusting,3.267,travel,1,0,0,0,0.396,0,0.786,334.8,287.4,287.4,25.2,47.4,travel_path:adjusting
4.0,37,turning,0.133,travel,1,0,1,0,0.212,1,3.663,333.7,287.7,287.7,26.3,46.0,travel_path:turning
4.0,39,turning,1.067,unit,0,1,1,1,0.19,1,0.219,164.8,0.0,127.6,164.8,37.2,plant_dress_turn
4.5,0,adjusting,3.967,travel,1,0,0,0,0.065,0,1.385,280.0,225.4,225.4,80.0,54.7,travel_path:adjusting
4.5,2,turning,0.6,travel,1,0,1,0,0.223,1,0.928,80.0,25.6,25.6,80.0,54.4,travel_path:turning
4.5,6,turning,0.267,travel,1,0,1,0,0.316,1,1.411,48.5,179.8,179.8,48.5,131.3,travel_path:turning
4.5,7,adjusting,4.133,travel,1,0,1,0,0.385,0,1.312,80.2,293.5,293.5,80.2,146.7,travel_path:adjusting
4.5,9,turning,0.2,unit,0,1,1,1,0.403,1,1.224,133.2,0.0,147.2,133.2,14.0,plant_dress_turn
4.5,10,turning,0.1,travel,1,0,1,0,0.378,1,1.132,172.1,269.5,269.5,172.1,97.4,travel_path:turning
4.5,11,forming_up,0.167,travel,1,0,1,0,0.148,1,1.255,306.3,306.3,306.3,53.7,0.0,travel_path:forming_up
4.5,13,turning,0.033,travel,1,0,1,0,0.027,1,0.869,96.2,55.6,55.6,96.2,40.6,travel_path:turning
4.5,15,turning,0.2,travel,1,0,1,0,0.042,1,4.021,357.8,255.5,255.5,2.2,102.3,travel_path:turning
4.5,16,adjusting,2.467,travel,1,0,0,0,0.358,0,1.93,1.3,65.9,65.9,1.3,64.5,travel_path:adjusting
4.5,18,turning,0.033,travel,1,0,1,0,0.206,1,1.627,346.9,243.8,243.8,13.1,103.0,travel_path:turning
4.5,19,turning,1.133,travel,1,0,1,0,0.507,1,0.964,340.0,321.3,321.3,20.0,18.7,travel_path:turning
4.5,20,turning,0.6,travel,1,0,0,0,0.296,0,1.368,132.1,69.9,69.9,132.1,62.2,travel_path:turning
4.5,22,turning,0.233,travel,1,0,1,0,0.434,1,1.513,0.9,79.2,79.2,0.9,78.3,travel_path:turning
4.5,23,adjusting,4.1,travel,1,0,1,0,0.302,0,1.739,34.7,64.1,64.1,34.7,29.4,travel_path:adjusting
4.5,27,turning,0.033,travel,1,0,1,0,0.342,1,1.697,13.1,122.3,122.3,13.1,109.2,travel_path:turning
4.5,29,turning,0.233,travel,1,0,1,0,0.361,1,5.194,148.0,272.6,272.6,148.0,124.6,travel_path:turning
4.5,30,turning,0.8,travel,1,0,1,0,0.19,1,1.467,289.7,181.7,181.7,70.3,108.0,travel_path:turning
4.5,34,turning,0.767,unit,0,1,1,1,0.402,1,1.123,261.8,0.0,68.9,98.2,167.0,plant_dress_turn
4.5,35,turning,0.267,unit,0,1,1,1,0.162,1,0.867,301.8,0.0,56.1,58.2,114.3,plant_dress_turn
4.5,36,adjusting,3.767,travel,1,0,0,0,0.251,0,3.456,28.5,109.7,109.7,28.5,81.2,travel_path:adjusting
4.5,37,forming_up,0.067,travel,1,0,1,0,0.206,1,0.942,298.6,307.9,307.9,61.4,9.3,travel_path:forming_up
4.5,39,forming_up,0.1,travel,1,0,1,0,0.199,1,1.39,140.0,149.5,149.5,140.0,9.5,travel_path:forming_up
5.0,0,adjusting,4.467,travel,1,0,0,0,0.174,0,1.248,310.6,301.9,301.9,49.4,8.7,travel_path:adjusting
5.0,2,forming_up,0.033,travel,1,0,1,0,0.228,1,1.059,58.0,60.9,60.9,58.0,2.9,travel_path:forming_up
5.0,3,forming_up,0.033,travel,1,0,1,0,0.392,1,1.328,321.7,321.7,321.7,38.3,0.0,travel_path:forming_up
5.0,6,turning,0.033,travel,1,0,1,0,0.378,1,2.804,55.8,275.3,275.3,55.8,140.5,travel_path:turning
5.0,7,adjusting,4.633,travel,1,0,1,0,0.143,0,1.811,37.4,230.0,230.0,37.4,167.4,travel_path:adjusting
5.0,9,forming_up,0.033,travel,1,0,1,0,0.42,1,1.119,42.8,40.5,40.5,42.8,2.3,travel_path:forming_up
5.0,10,turning,0.6,travel,1,0,1,0,0.393,1,1.496,235.3,191.4,191.4,124.7,44.0,travel_path:turning
5.0,13,turning,0.533,travel,1,0,1,0,0.086,1,4.836,18.9,101.9,101.9,18.9,83.1,travel_path:turning
5.0,14,adjusting,4.3,travel,1,0,1,0,0.362,0,1.2,194.0,313.5,313.5,166.0,119.5,travel_path:adjusting
5.0,15,turning,0.133,travel,1,0,1,0,0.157,1,1.269,339.5,298.0,298.0,20.5,41.5,travel_path:turning
5.0,16,adjusting,2.967,travel,1,0,0,0,0.301,0,1.602,343.0,136.4,136.4,17.0,153.4,travel_path:adjusting
5.0,18,turning,0.067,travel,1,0,1,0,0.181,1,1.304,352.7,307.8,307.8,7.3,44.9,travel_path:turning
5.0,19,turning,0.267,travel,1,0,1,0,0.485,1,1.849,303.0,237.9,237.9,57.0,65.1,travel_path:turning
5.0,20,adjusting,0.133,travel,1,0,0,0,0.276,0,2.464,169.2,278.3,278.3,169.2,109.1,travel_path:adjusting
5.0,21,turning,0.033,unit,0,1,1,1,0.333,1,0.42,237.6,0.0,273.7,122.4,36.0,plant_dress_turn
5.0,22,turning,0.167,travel,1,0,1,0,0.488,1,2.728,324.9,232.1,232.1,35.1,92.7,travel_path:turning
5.0,23,turning,0.1,unit,0,1,1,1,0.081,1,0.67,86.9,0.0,264.4,86.9,177.4,plant_dress_turn
5.0,25,turning,0.267,travel,1,0,1,0,0.164,1,1.129,48.9,169.4,169.4,48.9,120.5,travel_path:turning
5.0,27,turning,0.033,travel,1,0,1,0,0.316,1,4.508,5.2,82.2,82.2,5.2,77.0,travel_path:turning
5.0,29,turning,0.133,unit,0,1,1,1,0.297,1,1.266,123.4,0.0,296.3,123.4,172.9,plant_dress_turn
5.0,30,turning,0.067,travel,1,0,1,0,0.19,1,0.852,333.7,278.9,278.9,26.3,54.8,travel_path:turning
5.0,32,adjusting,4.2,travel,1,0,0,0,0.332,0,0.557,210.9,21.3,21.3,149.1,170.4,travel_path:adjusting
5.0,33,turning,0.1,travel,1,0,1,0,0.435,1,0.841,7.9,313.0,313.0,7.9,55.0,travel_path:turning
5.0,34,turning,0.033,travel,1,0,1,0,0.403,1,3.615,353.0,251.1,251.1,7.0,101.9,travel_path:turning
5.0,35,turning,0.767,travel,1,0,1,0,0.147,1,1.153,322.9,60.4,60.4,37.1,97.5,travel_path:turning
5.0,36,adjusting,4.267,travel,0,0,0,0,0.142,0,0.307,40.1,0.0,46.2,40.1,6.1,travel_path:adjusting
5.0,37,turning,0.067,travel,1,0,1,0,0.201,1,1.432,345.9,219.8,219.8,14.1,126.1,travel_path:turning
5.0,39,turning,0.5,travel,1,0,1,0,0.278,1,1.174,189.2,70.2,70.2,170.8,119.0,travel_path:turning
5.5,0,adjusting,4.967,travel,1,0,0,0,0.397,0,1.091,255.6,330.2,330.2,104.4,74.6,travel_path:adjusting
5.5,2,turning,0.433,travel,1,0,1,0,0.355,1,1.433,314.5,152.5,152.5,45.5,161.9,travel_path:turning
5.5,3,turning,0.433,travel,1,0,1,0,0.262,1,1.163,246.2,17.0,17.0,113.8,130.7,travel_path:turning
5.5,6,turning,0.533,unit,0,1,1,1,0.43,1,1.235,34.7,0.0,64.8,34.7,30.0,plant_dress_turn
5.5,7,turning,0.067,unit,0,1,1,1,0.1,1,0.479,11.8,0.0,25.8,11.8,14.1,plant_dress_turn
5.5,8,adjusting,3.067,travel,1,0,0,0,0.374,0,1.095,133.0,207.2,207.2,133.0,74.3,travel_path:adjusting
5.5,9,forming_up,0.067,travel,1,0,1,0,0.464,1,1.166,328.1,356.8,356.8,31.9,28.7,travel_path:forming_up
5.5,10,turning,0.333,unit,0,1,1,0,0.295,1,0.763,311.6,0.0,63.5,48.4,111.9,plant_dress_turn
5.5,11,turning,0.3,travel,1,0,1,0,0.127,1,1.236,63.3,204.2,204.2,63.3,141.0,travel_path:turning
5.5,13,forming_up,0.1,travel,1,0,1,0,0.108,1,1.005,23.1,79.9,79.9,23.1,56.8,travel_path:forming_up
5.5,14,turning,0.233,unit,0,1,1,1,0.281,1,0.757,292.1,0.0,140.9,67.9,151.2,plant_dress_turn
5.5,15,turning,0.267,travel,1,0,1,0,0.21,1,1.444,357.8,300.3,300.3,2.2,57.6,travel_path:turning
5.5,16,adjusting,3.467,travel,0,0,0,0,0.401,0,0.177,0.0,0.0,311.7,0.0,48.3,travel_path:adjusting
5.5,18,turning,0.567,travel,1,0,1,0,0.186,1,1.111,317.5,352.5,352.5,42.5,34.9,travel_path:turning
5.5,19,turning,0.133,travel,1,0,1,0,0.458,1,1.84,353.1,80.5,80.5,6.9,87.4,travel_path:turning
5.5,20,adjusting,0.633,travel,1,0,0,0,0.214,0,1.117,187.5,156.9,156.9,172.5,30.6,travel_path:adjusting
5.5,21,turning,0.2,travel,1,0,1,0,0.246,1,1.356,164.0,60.2,60.2,164.0,103.7,travel_path:turning
5.5,22,turning,0.667,travel,1,0,1,0,0.503,1,1.475,345.9,255.3,255.3,14.1,90.6,travel_path:turning
5.5,23,turning,0.267,travel,1,0,1,0,0.075,1,1.402,8.4,217.3,217.3,8.4,151.1,travel_path:turning
5.5,25,turning,0.033,travel,1,0,1,0,0.229,1,0.946,70.0,98.2,98.2,70.0,28.2,travel_path:turning
5.5,26,turning,0.1,travel,1,0,1,0,0.337,1,5.135,136.0,252.9,252.9,136.0,116.9,travel_path:turning
5.5,29,turning,0.633,unit,0,1,1,1,0.292,1,1.053,102.3,0.0,192.7,102.3,90.4,plant_dress_turn
5.5,30,turning,0.567,travel,1,0,1,0,0.19,1,1.393,8.9,300.4,300.4,8.9,68.4,travel_path:turning
5.5,31,adjusting,4.533,travel,1,0,1,0,0.379,0,0.672,352.7,12.7,12.7,7.3,20.1,travel_path:adjusting
5.5,32,adjusting,4.7,travel,1,0,0,0,0.101,0,1.494,217.1,140.5,140.5,142.9,76.6,travel_path:adjusting
5.5,33,turning,0.3,travel,1,0,1,0,0.374,1,3.645,35.1,71.5,71.5,35.1,36.3,travel_path:turning
5.5,34,turning,0.067,unit,0,1,1,1,0.405,1,0.49,356.2,0.0,320.5,3.8,35.7,plant_dress_turn
5.5,35,adjusting,0.367,travel,1,0,1,0,0.28,1,1.534,283.8,153.2,153.2,76.2,130.6,travel_path:adjusting
5.5,36,adjusting,4.767,travel,1,0,0,0,0.341,0,0.988,21.8,57.9,57.9,21.8,36.1,travel_path:adjusting
5.5,37,turning,0.1,unit,0,1,1,1,0.164,1,0.672,6.7,0.0,27.8,6.7,21.1,plant_dress_turn
5.5,38,turning,0.333,travel,1,0,1,0,0.352,1,1.768,307.5,216.8,216.8,52.5,90.7,travel_path:turning
5.5,39,turning,0.167,travel,1,0,1,0,0.247,1,1.622,273.2,46.2,46.2,86.8,133.0,travel_path:turning
6.0,1,adjusting,5.667,travel,1,0,1,0,0.456,0,1.6,203.3,296.3,296.3,156.7,93.1,travel_path:adjusting
6.0,2,turning,0.067,unit,0,1,1,1,0.335,1,0.276,312.8,0.0,298.8,47.2,14.1,plant_dress_turn
6.0,3,turning,0.267,travel,1,0,1,0,0.174,1,2.633,336.7,252.3,252.3,23.3,84.4,travel_path:turning
6.0,6,turning,0.267,travel,1,0,1,0,0.435,1,1.579,303.8,147.8,147.8,56.2,156.0,travel_path:turning
6.0,7,turning,0.567,travel,1,0,1,0,0.154,1,1.1,336.6,29.7,29.7,23.4,53.1,travel_path:turning
6.0,8,adjusting,3.567,travel,1,0,0,0,0.177,0,0.8,65.7,291.5,291.5,65.7,134.2,travel_path:adjusting
6.0,9,turning,0.2,travel,1,0,1,0,0.438,1,1.204,317.8,231.0,231.0,42.2,86.8,travel_path:turning
6.0,10,turning,0.833,travel,1,0,1,0,0.282,1,4.687,318.6,77.2,77.2,41.4,118.6,travel_path:turning
6.0,11,turning,0.033,unit,0,1,1,1,0.185,1,0.285,79.8,0.0,87.5,79.8,7.7,plant_dress_turn
6.0,13,turning,0.5,travel,1,0,1,0,0.192,1,0.96,86.4,17.1,17.1,86.4,69.3,travel_path:turning
6.0,14,turning,0.2,travel,1,0,1,0,0.14,1,0.937,6.7,86.6,86.6,6.7,79.9,travel_path:turning
6.0,15,turning,0.367,travel,1,0,1,0,0.293,1,1.525,47.9,196.9,196.9,47.9,149.0,travel_path:turning
6.0,18,turning,0.367,travel,1,0,1,0,0.155,1,1.22,291.4,141.6,141.6,68.6,149.8,travel_path:turning
6.0,19,turning,0.067,travel,1,0,1,0,0.444,1,1.826,345.9,310.2,310.2,14.1,35.8,travel_path:turning
6.0,20,adjusting,1.133,travel,1,0,0,0,0.422,0,0.704,95.8,283.2,283.2,95.8,172.7,travel_path:adjusting
6.0,21,turning,0.067,travel,1,0,1,0,0.193,1,1.49,157.9,126.5,126.5,157.9,31.3,travel_path:turning
6.0,23,turning,0.133,travel,1,0,1,0,0.165,1,1.188,351.6,255.6,255.6,8.4,96.0,travel_path:turning
6.0,24,adjusting,5.833,travel,1,0,0,0,0.261,0,3.507,291.5,105.1,105.1,68.5,173.6,travel_path:adjusting
6.0,25,turning,0.033,travel,1,0,1,0,0.292,1,1.273,75.8,54.5,54.5,75.8,21.3,travel_path:turning
6.0,26,turning,0.6,unit,0,1,1,1,0.321,1,0.857,58.7,0.0,224.9,58.7,166.2,plant_dress_turn
6.0,27,turning,0.467,travel,1,0,1,0,0.3,1,1.141,98.4,208.7,208.7,98.4,110.3,travel_path:turning
6.0,28,adjusting,4.967,travel,1,0,0,0,0.39,0,0.893,103.2,51.9,51.9,103.2,51.3,travel_path:adjusting
6.0,29,turning,0.033,unit,0,1,1,1,0.34,1,0.572,41.4,0.0,71.6,41.4,30.2,plant_dress_turn
6.0,30,turning,0.233,travel,1,0,1,0,0.19,1,1.357,49.2,217.7,217.7,49.2,168.5,travel_path:turning
6.0,31,turning,0.067,travel,1,0,1,0,0.285,1,4.594,334.6,290.1,290.1,25.4,44.6,travel_path:turning
6.0,32,adjusting,5.2,travel,1,0,0,0,0.139,0,0.995,223.2,92.2,92.2,136.8,131.0,travel_path:adjusting
6.0,33,turning,0.133,travel,1,0,1,0,0.368,1,0.974,41.3,133.7,133.7,41.3,92.5,travel_path:turning
6.0,34,turning,0.4,unit,0,1,1,1,0.425,1,1.185,28.1,0.0,332.0,28.1,56.1,plant_dress_turn
6.0,35,turning,0.1,unit,0,1,1,1,0.428,1,0.669,318.2,0.0,292.5,41.8,25.7,plant_dress_turn
6.0,37,forming_up,0.1,travel,1,0,1,0,0.089,1,1.109,29.0,1.2,1.2,29.0,27.8,travel_path:forming_up
6.0,38,turning,0.833,travel,1,0,1,0,0.343,1,1.979,342.6,109.3,109.3,17.4,126.7,travel_path:turning
6.0,39,turning,0.233,travel,1,0,1,0,0.178,1,1.122,227.7,138.1,138.1,132.3,89.6,travel_path:turning
6.5,1,forming_up,0.067,travel,1,0,1,0,0.307,1,1.496,221.6,228.7,228.7,138.4,7.0,travel_path:forming_up
6.5,2,turning,0.567,travel,1,0,1,0,0.328,1,2.996,2.0,70.1,70.1,2.0,68.1,travel_path:turning
6.5,3,turning,0.133,travel,1,0,1,0,0.092,1,1.205,4.0,106.5,106.5,4.0,102.5,travel_path:turning
6.5,4,adjusting,5.167,travel,1,0,0,0,0.304,0,0.679,184.5,184.5,184.5,175.5,0.0,travel_path:adjusting
6.5,6,turning,0.767,unit,0,1,1,1,0.436,1,0.847,324.9,0.0,171.1,35.1,153.8,plant_dress_turn
6.5,7,turning,0.367,travel,1,0,1,0,0.277,1,1.538,256.0,128.5,128.5,104.0,127.5,travel_path:turning
6.5,8,adjusting,4.067,travel,1,0,0,0,0.07,0,1.545,54.0,347.9,347.9,54.0,66.1,travel_path:adjusting
6.5,9,turning,0.167,travel,1,0,1,0,0.481,1,5.519,346.5,265.4,265.4,13.5,81.0,travel_path:turning
6.5,10,turning,0.1,travel,1,0,1,0,0.21,1,0.951,286.2,140.1,140.1,73.8,146.1,travel_path:turning
6.5,11,turning,0.533,travel,1,0,1,0,0.251,1,1.325,58.7,36.2,36.2,58.7,22.4,travel_path:turning
6.5,12,adjusting,5.333,travel,1,0,0,0,0.397,0,1.315,252.5,232.9,232.9,107.5,19.6,travel_path:adjusting
6.5,13,turning,0.3,travel,1,0,1,0,0.322,1,1.229,97.3,225.5,225.5,97.3,128.2,travel_path:turning
6.5,14,adjusting,0.167,travel,1,0,1,0,0.053,1,1.543,342.9,33.8,33.8,17.1,50.9,travel_path:adjusting
6.5,17,forming_up,0.033,travel,1,0,1,0,0.376,1,1.342,6.1,19.2,19.2,6.1,13.0,travel_path:forming_up
6.5,18,turning,0.167,travel,1,0,1,0,0.243,1,1.444,2.7,125.1,125.1,2.7,122.3,travel_path:turning
6.5,19,turning,0.333,travel,1,0,1,0,0.415,1,0.887,7.9,209.3,209.3,7.9,158.6,travel_path:turning
6.5,21,turning,0.567,unit,0,1,1,1,0.16,1,0.664,52.4,0.0,310.6,52.4,101.8,plant_dress_turn
6.5,22,turning,0.433,travel,1,0,1,0,0.504,1,1.082,262.5,167.2,167.2,97.5,95.3,travel_path:turning
6.5,23,turning,0.633,travel,1,0,1,0,0.212,1,4.558,302.4,285.0,285.0,57.6,17.3,travel_path:turning
6.5,24,adjusting,6.333,travel,1,0,0,0,0.018,0,0.978,284.0,222.4,222.4,76.0,61.6,travel_path:adjusting
6.5,25,turning,0.533,travel,1,0,1,0,0.351,1,1.118,344.4,149.9,149.9,15.6,165.5,travel_path:turning
6.5,26,turning,1.1,unit,0,1,1,1,0.32,1,0.943,65.7,0.0,27.6,65.7,38.1,plant_dress_turn
6.5,27,turning,0.133,unit,0,1,1,1,0.191,1,1.095,25.6,0.0,222.8,25.6,162.9,plant_dress_turn
6.5,28,adjusting,5.467,travel,1,0,0,0,0.318,0,1.086,150.9,201.9,201.9,150.9,51.0,travel_path:adjusting
6.5,29,turning,0.533,travel,1,0,1,0,0.424,1,1.325,6.3,33.0,33.0,6.3,26.8,travel_path:turning
6.5,30,turning,0.2,travel,1,0,1,0,0.292,1,3.635,39.4,104.4,104.4,39.4,65.1,travel_path:turning
6.5,31,turning,0.267,travel,1,0,1,0,0.261,1,1.028,284.5,253.1,253.1,75.5,31.4,travel_path:turning
6.5,32,adjusting,5.7,travel,1,0,0,0,0.382,0,1.853,241.5,15.6,15.6,118.5,134.1,travel_path:adjusting
6.5,33,turning,0.167,travel,1,0,1,0,0.309,1,1.348,33.3,111.7,111.7,33.3,78.4,travel_path:turning
6.5,34,turning,0.3,unit,0,1,1,1,0.427,1,0.636,49.2,0.0,154.2,49.2,105.1,plant_dress_turn
6.5,37,turning,0.5,travel,1,0,1,0,0.086,1,2.883,339.8,257.1,257.1,20.2,82.8,travel_path:turning
6.5,38,turning,0.067,travel,1,0,1,0,0.342,1,1.914,345.9,297.7,297.7,14.1,48.3,travel_path:turning
6.5,39,turning,0.733,travel,1,0,1,0,0.174,1,0.822,206.6,185.7,185.7,153.4,20.9,travel_path:turning
7.0,1,forming_up,0.1,travel,1,0,1,0,0.218,1,0.87,254.7,193.3,193.3,105.3,61.4,travel_path:forming_up
7.0,2,turning,1.067,travel,1,0,1,0,0.328,1,1.526,79.3,248.4,248.4,79.3,169.0,travel_path:turning
7.0,3,forming_up,0.067,travel,1,0,1,0,0.075,1,1.372,11.1,21.7,21.7,11.1,10.6,travel_path:forming_up
7.0,4,adjusting,5.667,travel,1,0,0,0,0.142,0,1.067,239.5,115.8,115.8,120.5,123.8,travel_path:adjusting
7.0,5,turning,0.1,travel,1,0,1,0,0.412,1,1.404,183.3,246.2,246.2,176.7,62.9,travel_path:turning
7.0,6,turning,0.067,travel,1,0,1,0,0.436,1,1.114,339.8,322.5,322.5,20.2,17.3,travel_path:turning
7.0,7,turning,0.167,travel,1,0,1,0,0.336,1,4.8,332.4,103.2,103.2,27.6,130.8,travel_path:turning
7.0,8,adjusting,4.567,travel,1,0,0,0,0.289,0,0.689,47.9,139.3,139.3,47.9,91.3,travel_path:adjusting
7.0,9,turning,0.667,travel,1,0,1,0,0.505,1,2.349,325.4,297.9,297.9,34.6,27.5,travel_path:turning
7.0,10,turning,0.133,travel,1,0,1,0,0.108,1,0.917,301.1,181.9,181.9,58.9,119.2,travel_path:turning
7.0,11,turning,1.033,travel,1,0,1,0,0.257,1,1.087,341.4,119.9,119.9,18.6,138.5,travel_path:turning
7.0,12,adjusting,5.833,travel,1,0,0,0,0.175,0,1.217,160.8,0.6,0.6,160.8,160.2,travel_path:adjusting
7.0,13,turning,0.2,travel,1,0,1,0,0.453,1,1.86,355.6,233.1,233.1,4.4,122.4,travel_path:turning
7.0,14,turning,0.267,travel,1,0,1,0,0.147,1,3.508,303.8,262.5,262.5,56.2,41.2,travel_path:turning
7.0,15,turning,0.5,travel,1,0,1,0,0.31,1,1.525,338.9,55.0,55.0,21.1,76.1,travel_path:turning
7.0,17,turning,0.433,unit,0,1,1,1,0.328,1,0.604,95.6,0.0,200.3,95.6,104.6,plant_dress_turn
7.0,18,adjusting,0.1,travel,1,0,1,0,0.314,1,1.121,16.3,48.1,48.1,16.3,31.8,travel_path:adjusting
7.0,19,turning,0.233,travel,1,0,1,0,0.429,1,1.407,17.8,157.6,157.6,17.8,139.8,travel_path:turning
7.0,21,turning,1.067,travel,1,0,1,0,0.158,1,3.446,31.4,68.9,68.9,31.4,37.6,travel_path:turning
7.0,22,turning,0.233,travel,1,0,1,0,0.425,1,1.356,314.5,150.1,150.1,45.5,164.4,travel_path:turning
7.0,23,turning,0.4,unit,0,1,1,1,0.214,1,0.314,6.5,0.0,138.6,6.5,132.1,plant_dress_turn
7.0,24,adjusting,6.833,travel,1,0,0,0,0.22,0,1.406,253.5,330.0,330.0,106.5,76.5,travel_path:adjusting
7.0,25,turning,0.267,travel,1,0,1,0,0.357,1,1.248,303.8,193.0,193.0,56.2,110.7,travel_path:turning
7.0,26,turning,0.367,travel,1,0,1,0,0.32,1,1.206,282.7,119.5,119.5,77.3,163.2,travel_path:turning
7.0,27,turning,0.033,travel,1,0,1,0,0.159,1,0.968,33.6,350.5,350.5,33.6,43.1,travel_path:turning
7.0,28,adjusting,5.967,travel,1,0,0,0,0.348,0,5.058,120.3,258.8,258.8,120.3,138.5,travel_path:adjusting
7.0,29,turning,0.433,unit,0,1,1,0,0.507,1,0.744,358.3,0.0,255.0,1.7,103.3,plant_dress_turn
7.0,30,turning,0.1,travel,1,0,1,0,0.33,1,1.062,21.1,37.6,37.6,21.1,16.5,travel_path:turning
7.0,33,forming_up,0.067,travel,1,0,1,0,0.271,1,1.641,40.3,42.1,42.1,40.3,1.8,travel_path:forming_up
7.0,34,turning,0.2,travel,1,0,1,0,0.427,1,1.381,55.3,135.5,135.5,55.3,80.1,travel_path:turning
7.0,35,turning,0.367,travel,1,0,1,0,0.494,1,2.782,77.3,106.2,106.2,77.3,28.8,travel_path:turning
7.0,37,turning,0.2,travel,1,0,1,0,0.191,1,1.71,5.5,132.4,132.4,5.5,126.9,travel_path:turning
7.0,38,forming_up,0.033,travel,1,0,1,0,0.342,1,1.114,242.4,242.4,242.4,117.6,0.0,travel_path:forming_up
7.5,1,turning,0.3,travel,1,0,1,0,0.214,1,1.497,289.5,36.1,36.1,70.5,106.6,travel_path:turning
7.5,2,turning,0.033,travel,1,0,1,0,0.328,1,1.796,346.9,228.4,228.4,13.1,118.4,travel_path:turning
7.5,3,turning,0.467,unit,0,1,1,1,0.176,1,0.58,87.5,0.0,247.6,87.5,160.1,plant_dress_turn
7.5,4,adjusting,6.167,travel,1,0,0,0,0.198,0,2.04,282.3,42.5,42.5,77.7,120.2,travel_path:adjusting
7.5,5,turning,0.6,travel,1,0,1,0,0.397,1,1.312,274.6,200.6,200.6,85.4,74.1,travel_path:turning
7.5,6,turning,0.567,travel,1,0,1,0,0.436,1,4.653,20.0,266.5,266.5,20.0,113.5,travel_path:turning
7.5,7,turning,0.033,travel,1,0,1,0,0.419,1,0.778,338.5,26.9,26.9,21.5,48.4,travel_path:turning
7.5,10,turning,0.633,travel,1,0,1,0,0.097,1,1.201,294.1,322.8,322.8,65.9,28.8,travel_path:turning
7.5,11,turning,0.333,travel,1,0,1,0,0.258,1,1.27,303.8,155.0,155.0,56.2,148.8,travel_path:turning
7.5,12,adjusting,6.333,travel,1,0,0,0,0.153,0,1.036,154.7,55.1,55.1,154.7,99.6,travel_path:adjusting
7.5,13,turning,0.7,travel,1,0,1,0,0.49,1,2.185,334.5,74.8,74.8,25.5,100.3,travel_path:turning
7.5,14,turning,0.333,travel,1,0,1,0,0.198,1,1.355,276.0,207.7,207.7,84.0,68.3,travel_path:turning
7.5,15,turning,0.3,travel,1,0,1,0,0.31,1,1.23,324.9,95.5,95.5,35.1,130.7,travel_path:turning
7.5,17,turning,0.133,travel,1,0,1,0,0.179,1,1.395,72.1,197.5,197.5,72.1,125.4,travel_path:turning
7.5,18,turning,0.033,unit,0,1,1,1,0.455,1,0.633,94.8,0.0,214.1,94.8,119.3,plant_dress_turn
7.5,19,turning,0.733,unit,0,1,1,1,0.44,1,1.157,24.8,0.0,76.4,24.8,51.6,plant_dress_turn
7.5,21,turning,0.333,travel,1,0,1,0,0.09,1,1.124,35.6,269.9,269.9,35.6,125.7,travel_path:turning
7.5,22,turning,0.133,unit,0,1,1,0,0.376,1,0.705,308.0,0.0,351.1,52.0,43.1,plant_dress_turn
7.5,24,adjusting,7.333,travel,0,0,0,0,0.456,0,0.35,235.1,0.0,118.2,124.9,116.9,travel_path:adjusting
7.5,25,forming_up,0.2,travel,1,0,1,0,0.343,1,1.304,298.8,298.8,298.8,61.2,0.0,travel_path:forming_up
7.5,26,turning,0.167,travel,1,0,1,0,0.359,1,1.894,292.5,142.6,142.6,67.5,149.9,travel_path:turning
7.5,27,turning,0.533,travel,1,0,1,0,0.19,1,4.225,12.5,90.8,90.8,12.5,78.3,travel_path:turning
7.5,29,turning,0.267,travel,1,0,1,0,0.518,1,1.828,303.8,207.4,207.4,56.2,96.3,travel_path:turning
7.5,30,turning,0.333,travel,1,0,1,0,0.334,1,0.921,297.7,100.0,100.0,62.3,162.3,travel_path:turning
